vehicle_category,vehicle_type,engine_cc,cylinders,horsepower,weight_kg,transmission,fuel_type,cooling_system,daily_distance_km,daily_income,fuel_price_per_liter,year,fuel_efficiency_kmpl,label
Roda4,MPV,1586.8,4,112.6,1368.6,Manual,Diesel,Liquid-cooled,32.8,556260.0,11500.0,2017,9.0,Boros
Roda2,Sport Besar,362.0,2,36.3,194.9,Manual,Bensin,Liquid-cooled,14.2,264172.0,12996.0,2022,20.11,Boros
Roda4,City Car,1384.1,4,98.1,1008.4,Automatic,Bensin,Liquid-cooled,36.5,180659.0,11898.0,2025,13.0,Boros
Roda4,SUV,1594.4,4,100.0,1267.9,Automatic,Diesel,Liquid-cooled,50.0,307091.0,9735.0,2021,13.11,Hemat
Roda4,SUV,1668.8,4,125.9,1400.2,Automatic,Hybrid,Liquid-cooled,35.3,167550.0,14095.0,2023,11.71,Hemat
Roda2,Bebek,149.0,1,12.0,108.6,Manual,Bensin,Air-cooled,14.7,226959.0,12120.0,2025,42.0,Boros
Roda2,Sport,226.2,2,25.2,161.7,Manual,Bensin,Liquid-cooled,59.4,200570.0,11502.0,2023,28.0,Boros
Roda2,Sport Besar,528.0,4,58.9,229.4,Manual,Bensin,Liquid-cooled,54.5,222107.0,11548.0,2019,16.0,Boros
Roda4,MPV,1690.1,4,124.0,1431.0,CVT,Diesel,Liquid-cooled,76.1,489750.0,10644.0,2019,9.0,Boros
Roda2,Sport Besar,474.5,3,50.3,210.3,Manual,Bensin,Liquid-cooled,39.1,121840.0,12107.0,2015,16.0,Boros
Roda2,Bebek,122.0,1,7.9,101.3,Manual,Bensin,Air-cooled,22.7,265446.0,13690.0,2018,42.0,Boros
Roda2,Bebek,115.6,1,8.9,97.7,Manual,Bensin,Air-cooled,19.2,264282.0,12244.0,2022,45.09,Boros
Roda4,City Car,1376.3,3,93.7,1032.8,Manual,Bensin,Liquid-cooled,53.5,110561.0,12539.0,2015,13.0,Boros
Roda2,Sport Besar,622.1,3,70.0,249.6,Manual,Bensin,Liquid-cooled,12.0,69533.0,10272.0,2021,16.0,Boros
Roda2,Bebek,112.8,1,8.7,93.2,Manual,Bensin,Air-cooled,65.3,146183.0,11700.0,2026,49.47,Hemat
Roda2,Bebek,133.3,1,9.7,102.0,Manual,Bensin,Air-cooled,61.8,239232.0,12366.0,2017,42.0,Boros
Roda2,Matic,140.7,1,13.3,117.0,CVT,Bensin,Liquid-cooled,74.9,224664.0,11003.0,2022,36.63,Boros
Roda2,Matic,141.0,1,13.2,117.7,CVT,Bensin,Liquid-cooled,45.8,84230.0,11330.0,2019,35.0,Boros
Roda4,City Car,1053.7,3,66.1,876.5,Automatic,Bensin,Liquid-cooled,18.6,229783.0,10286.0,2022,16.61,Hemat
Roda4,SUV,1663.7,4,122.8,1297.9,CVT,Diesel,Liquid-cooled,62.0,193644.0,12271.0,2021,12.5,Hemat
Roda4,SUV,1975.1,4,142.5,1576.7,CVT,Diesel,Liquid-cooled,57.5,462223.0,8400.0,2022,8.42,Boros
Roda2,Matic,129.2,1,11.2,103.5,CVT,Bensin,Liquid-cooled,59.9,73671.0,12855.0,2026,46.46,Hemat
Roda4,SUV,1921.4,4,146.1,1582.9,DCT,Hybrid,Liquid-cooled,38.2,499819.0,14011.0,2017,8.64,Boros
Roda4,SUV,1966.5,4,138.0,1600.0,Automatic,Hybrid,Liquid-cooled,84.6,196598.0,14075.0,2023,8.89,Boros
Roda2,Matic,117.3,1,10.7,100.0,CVT,Bensin,Liquid-cooled,33.2,299068.0,11387.0,2016,49.2,Hemat
Roda4,MPV,1445.9,4,95.2,1199.5,Automatic,Bensin,Liquid-cooled,60.7,445515.0,10205.0,2024,10.28,Boros
Roda2,Bebek,124.9,1,8.9,101.6,Manual,Bensin,Air-cooled,55.7,88480.0,13810.0,2020,42.0,Boros
Roda4,SUV,1794.2,4,134.5,1415.5,CVT,Hybrid,Liquid-cooled,99.6,105766.0,14092.0,2019,9.86,Boros
Roda2,Sport,158.6,2,15.3,130.2,Manual,Bensin,Liquid-cooled,21.5,138491.0,13694.0,2021,32.19,Boros
Roda2,Bebek,141.4,1,10.2,108.4,Manual,Bensin,Air-cooled,23.5,210376.0,11013.0,2016,42.0,Boros
Roda4,MPV,1341.8,4,85.0,1136.1,Automatic,Bensin,Liquid-cooled,63.9,346166.0,13548.0,2021,12.45,Hemat
Roda4,City Car,1199.5,3,85.9,915.3,CVT,Bensin,Liquid-cooled,32.1,225858.0,12576.0,2018,13.79,Boros
Roda4,City Car,1358.7,4,94.6,1006.8,Manual,Bensin,Liquid-cooled,33.7,473672.0,11071.0,2025,13.0,Boros
Roda2,Bebek,143.8,1,11.8,106.6,Manual,Bensin,Air-cooled,65.0,118425.0,13556.0,2025,42.0,Boros
Roda4,City Car,1265.5,4,89.5,956.3,CVT,Bensin,Liquid-cooled,99.1,339867.0,12440.0,2017,13.66,Boros
Roda2,Matic,147.0,1,14.7,117.0,CVT,Bensin,Liquid-cooled,59.3,113202.0,12959.0,2026,35.0,Boros
Roda4,SUV,1542.7,4,104.1,1272.6,CVT,Bensin,Liquid-cooled,93.5,330662.0,11902.0,2016,9.27,Boros
Roda4,MPV,1712.2,4,121.7,1461.5,Manual,Bensin,Liquid-cooled,81.7,468301.0,12880.0,2016,9.0,Boros
Roda2,Bebek,147.7,1,12.0,106.2,Manual,Bensin,Air-cooled,36.0,148115.0,12942.0,2021,42.0,Boros
Roda4,SUV,1768.7,4,128.0,1370.5,CVT,Hybrid,Liquid-cooled,15.5,142727.0,14314.0,2023,10.01,Boros
Roda2,Matic,122.6,1,11.5,102.6,CVT,Bensin,Liquid-cooled,40.1,63592.0,10657.0,2018,35.0,Boros
Roda2,Matic,129.0,1,11.6,103.3,CVT,Bensin,Liquid-cooled,78.4,162296.0,12680.0,2023,42.45,Hemat
Roda2,Matic,147.2,1,14.8,113.1,CVT,Bensin,Liquid-cooled,52.4,178437.0,10565.0,2026,35.66,Boros
Roda4,City Car,1320.9,3,97.7,989.0,CVT,Bensin,Liquid-cooled,70.0,417957.0,10439.0,2022,13.0,Boros
Roda4,SUV,1616.2,4,110.0,1300.3,DCT,Diesel,Liquid-cooled,57.3,463581.0,12387.0,2021,10.96,Boros
Roda4,City Car,1438.5,4,102.5,1058.0,Automatic,Bensin,Liquid-cooled,27.9,239719.0,13313.0,2016,13.0,Boros
Roda2,Bebek,124.8,1,9.2,100.4,Manual,Bensin,Air-cooled,14.3,270727.0,12013.0,2015,42.0,Boros
Roda4,City Car,1056.2,4,70.5,816.1,CVT,Bensin,Liquid-cooled,99.0,139175.0,12935.0,2018,17.98,Hemat
Roda4,MPV,1646.1,4,115.4,1330.7,CVT,Bensin,Liquid-cooled,54.8,437818.0,11229.0,2020,9.0,Boros
Roda2,Matic,151.9,1,15.7,116.7,CVT,Bensin,Liquid-cooled,71.7,281782.0,13330.0,2026,35.0,Boros
Roda2,Bebek,148.3,1,11.3,108.7,Manual,Bensin,Air-cooled,77.6,157046.0,12465.0,2016,42.0,Boros
Roda4,MPV,1419.6,4,102.1,1208.7,CVT,Bensin,Liquid-cooled,75.9,237389.0,12263.0,2017,13.05,Hemat
Roda2,Matic,110.5,1,9.7,99.3,CVT,Bensin,Air-cooled,28.9,241215.0,10715.0,2025,45.98,Hemat
Roda2,Bebek,113.5,1,8.0,93.8,Manual,Bensin,Air-cooled,22.9,70218.0,11670.0,2019,48.46,Hemat
Roda4,SUV,1670.6,4,119.5,1237.1,CVT,Bensin,Liquid-cooled,52.1,198697.0,13249.0,2026,9.71,Boros
Roda4,SUV,1735.0,4,123.1,1382.8,Automatic,Diesel,Liquid-cooled,56.0,588971.0,8932.0,2017,10.18,Boros
Roda2,Matic,115.2,1,10.5,100.2,CVT,Bensin,Air-cooled,62.1,152120.0,13899.0,2015,45.11,Hemat
Roda2,Matic,135.4,1,13.1,114.1,CVT,Bensin,Air-cooled,12.8,141081.0,13314.0,2025,35.0,Boros
Roda2,Sport,221.9,1,25.5,156.5,Manual,Bensin,Liquid-cooled,43.8,120240.0,12794.0,2021,28.0,Boros
Roda2,Bebek,135.9,1,10.9,110.0,Manual,Bensin,Air-cooled,16.6,81426.0,11616.0,2024,42.0,Boros
Roda4,SUV,1965.0,4,150.0,1578.1,DCT,Diesel,Liquid-cooled,68.0,230295.0,7666.0,2019,8.0,Boros
Roda2,Sport,206.7,1,21.4,146.7,Manual,Bensin,Liquid-cooled,55.1,72907.0,10082.0,2026,28.69,Boros
Roda4,SUV,1509.1,4,103.2,1200.0,DCT,Bensin,Liquid-cooled,44.3,294995.0,10918.0,2020,12.89,Hemat
Roda2,Sport,237.3,1,27.4,165.0,Manual,Bensin,Liquid-cooled,58.2,287853.0,12193.0,2018,28.0,Boros
Roda2,Bebek,109.3,1,7.7,92.8,Manual,Bensin,Air-cooled,46.3,197819.0,11556.0,2020,57.19,Hemat
Roda4,MPV,1567.2,4,110.9,1398.6,Automatic,Diesel,Liquid-cooled,74.1,487525.0,8765.0,2023,12.03,Hemat
Roda4,SUV,1986.1,4,141.6,1600.0,Manual,Hybrid,Liquid-cooled,94.1,442597.0,14372.0,2019,8.0,Boros
Roda4,MPV,1614.1,4,112.4,1313.9,Manual,Bensin,Liquid-cooled,28.4,240961.0,13504.0,2018,9.74,Boros
Roda2,Matic,121.0,1,10.4,101.8,CVT,Bensin,Liquid-cooled,56.3,178167.0,12830.0,2024,50.15,Hemat
Roda2,Sport,230.7,1,29.0,154.3,Manual,Bensin,Liquid-cooled,32.8,152741.0,11239.0,2016,28.0,Boros
Roda4,MPV,1653.4,4,111.3,1326.2,Automatic,Bensin,Liquid-cooled,84.9,549230.0,12130.0,2016,9.0,Boros
Roda2,Sport Besar,636.8,4,69.1,233.1,Manual,Bensin,Liquid-cooled,72.5,163736.0,10171.0,2025,16.0,Boros
Roda2,Sport Besar,398.8,4,47.0,187.9,Manual,Bensin,Liquid-cooled,10.4,266284.0,11549.0,2025,17.48,Boros
Roda2,Bebek,148.6,1,11.4,110.0,Manual,Bensin,Air-cooled,39.2,79090.0,12390.0,2021,42.0,Boros
Roda4,SUV,1517.6,4,105.1,1275.9,Manual,Hybrid,Liquid-cooled,46.3,164252.0,14011.0,2018,14.55,Hemat
Roda2,Sport,154.6,1,15.3,120.0,Manual,Bensin,Liquid-cooled,29.5,239590.0,10768.0,2025,37.03,Hemat
Roda2,Sport,150.4,1,16.0,130.9,Manual,Bensin,Liquid-cooled,76.1,294021.0,13487.0,2025,35.12,Hemat
Roda2,Bebek,115.7,1,8.7,98.9,Manual,Bensin,Air-cooled,32.0,113580.0,13195.0,2026,47.51,Boros
Roda4,SUV,1719.7,4,124.1,1331.5,Manual,Diesel,Liquid-cooled,90.9,499936.0,9770.0,2025,10.14,Boros
Roda2,Matic,149.8,1,14.7,117.7,CVT,Bensin,Liquid-cooled,42.4,147517.0,13368.0,2026,35.0,Boros
Roda4,SUV,1671.0,4,114.1,1389.8,DCT,Hybrid,Liquid-cooled,52.6,484660.0,14092.0,2023,12.36,Hemat
Roda2,Matic,124.1,1,11.1,98.9,CVT,Bensin,Air-cooled,38.1,261436.0,11350.0,2021,51.53,Hemat
Roda4,City Car,1307.7,3,88.9,953.8,Automatic,Bensin,Liquid-cooled,49.9,386604.0,10593.0,2021,14.11,Boros
Roda4,MPV,1743.9,4,124.6,1407.6,Automatic,Diesel,Liquid-cooled,18.0,570373.0,8590.0,2022,9.0,Boros
Roda2,Matic,139.0,1,13.4,110.8,CVT,Bensin,Liquid-cooled,53.2,85177.0,13686.0,2015,35.0,Boros
Roda2,Bebek,138.3,1,11.0,106.7,Manual,Bensin,Air-cooled,11.9,245875.0,10041.0,2025,42.0,Boros
Roda4,SUV,1619.5,4,113.4,1329.8,Manual,Diesel,Liquid-cooled,17.6,493544.0,12752.0,2025,12.22,Hemat
Roda2,Matic,152.8,1,15.4,122.7,CVT,Bensin,Air-cooled,79.0,155492.0,13706.0,2026,35.0,Boros
Roda2,Matic,142.9,1,13.8,109.1,CVT,Bensin,Air-cooled,51.1,118643.0,10127.0,2017,37.2,Boros
Roda4,SUV,1953.8,4,144.2,1546.3,DCT,Hybrid,Liquid-cooled,25.0,544186.0,14026.0,2019,8.27,Boros
Roda4,City Car,1115.8,3,75.2,860.9,Automatic,Bensin,Liquid-cooled,40.6,361637.0,12386.0,2018,13.89,Boros
Roda4,City Car,1473.2,4,94.7,1064.2,Manual,Bensin,Liquid-cooled,23.0,484039.0,10794.0,2023,13.0,Boros
Roda2,Sport,163.9,1,16.3,128.9,Manual,Bensin,Liquid-cooled,11.4,298085.0,11920.0,2021,30.13,Boros
Roda4,SUV,1553.7,4,103.7,1203.8,Manual,Diesel,Liquid-cooled,81.0,134148.0,8184.0,2026,13.48,Hemat
Roda2,Matic,111.9,1,9.0,95.9,CVT,Bensin,Air-cooled,37.9,70867.0,11134.0,2017,44.33,Hemat
Roda2,Matic,112.1,1,9.6,99.3,CVT,Bensin,Liquid-cooled,63.7,217678.0,10193.0,2020,51.73,Hemat
Roda2,Matic,155.9,1,15.2,125.0,CVT,Bensin,Liquid-cooled,68.6,156405.0,10864.0,2019,35.0,Boros
Roda2,Bebek,125.7,1,9.7,99.5,Manual,Bensin,Air-cooled,44.1,268356.0,13513.0,2016,42.0,Boros
Roda2,Sport,215.1,2,27.5,154.3,Manual,Bensin,Liquid-cooled,75.8,186316.0,12400.0,2016,28.0,Boros
Roda2,Matic,121.8,1,11.5,104.0,CVT,Bensin,Liquid-cooled,69.5,125163.0,11017.0,2015,36.89,Boros
Roda2,Sport,234.0,2,29.3,160.8,Manual,Bensin,Liquid-cooled,43.4,136514.0,11973.0,2020,28.0,Boros
Roda4,MPV,1414.1,4,92.4,1229.2,CVT,Diesel,Liquid-cooled,91.2,208151.0,7540.0,2018,14.84,Hemat
Roda2,Bebek,129.1,1,9.6,98.3,Manual,Bensin,Air-cooled,21.4,218905.0,10149.0,2015,42.0,Boros
Roda4,MPV,1677.2,4,128.5,1391.3,CVT,Diesel,Liquid-cooled,91.2,101615.0,8198.0,2017,9.0,Boros
Roda2,Bebek,129.0,1,10.9,103.6,Manual,Bensin,Air-cooled,46.1,116898.0,13258.0,2020,42.0,Boros
Roda2,Bebek,106.6,1,8.7,96.7,Manual,Bensin,Air-cooled,28.2,124224.0,10002.0,2016,46.7,Boros
Roda4,City Car,1249.2,3,83.1,944.7,Automatic,Bensin,Liquid-cooled,63.6,491695.0,11897.0,2015,13.0,Boros
Roda4,City Car,1456.8,3,105.0,1028.1,Manual,Bensin,Liquid-cooled,88.8,278751.0,10555.0,2020,13.0,Boros
Roda2,Sport Besar,609.1,4,66.7,236.3,Manual,Bensin,Liquid-cooled,32.2,217820.0,11301.0,2020,16.0,Boros
Roda4,SUV,1918.1,4,149.1,1531.4,Manual,Diesel,Liquid-cooled,88.2,178753.0,10598.0,2022,8.0,Boros
Roda2,Matic,138.7,1,13.3,111.1,CVT,Bensin,Liquid-cooled,15.6,298193.0,13056.0,2019,37.86,Boros
Roda2,Sport Besar,637.0,4,69.0,250.0,Manual,Bensin,Liquid-cooled,34.5,249810.0,11704.0,2025,16.0,Boros
Roda4,MPV,1768.4,4,130.0,1490.1,Manual,Bensin,Liquid-cooled,82.3,350589.0,13313.0,2018,9.0,Boros
Roda2,Sport,219.9,2,26.1,158.1,Manual,Bensin,Liquid-cooled,72.2,193311.0,12365.0,2024,28.0,Boros
Roda2,Bebek,118.4,1,8.5,96.8,Manual,Bensin,Air-cooled,33.9,234757.0,10871.0,2019,42.0,Boros
Roda2,Bebek,138.0,1,11.6,109.0,Manual,Bensin,Air-cooled,37.9,256888.0,10666.0,2016,42.0,Boros
Roda2,Matic,123.6,1,10.7,103.2,CVT,Bensin,Air-cooled,13.6,285558.0,12056.0,2023,41.6,Boros
Roda2,Matic,147.4,1,13.3,116.0,CVT,Bensin,Liquid-cooled,69.2,204454.0,12931.0,2018,35.0,Boros
Roda4,SUV,1862.9,4,130.2,1445.3,Automatic,Diesel,Liquid-cooled,22.8,208239.0,10133.0,2017,8.0,Boros
Roda2,Sport Besar,447.3,2,50.2,198.2,Manual,Bensin,Liquid-cooled,52.5,187919.0,11711.0,2017,18.8,Boros
Roda4,SUV,1737.3,4,119.8,1374.0,Automatic,Diesel,Liquid-cooled,52.1,453434.0,8572.0,2024,10.75,Boros
Roda2,Matic,136.1,1,11.9,110.9,CVT,Bensin,Liquid-cooled,72.7,146146.0,11574.0,2025,36.87,Boros
Roda4,SUV,1520.2,4,100.0,1256.8,Automatic,Bensin,Liquid-cooled,66.4,363533.0,13661.0,2015,10.69,Boros
Roda4,SUV,1869.0,4,137.0,1422.8,CVT,Bensin,Liquid-cooled,17.7,181992.0,13594.0,2018,8.13,Boros
Roda4,SUV,1782.4,4,137.3,1471.8,Automatic,Bensin,Liquid-cooled,61.7,520319.0,10786.0,2022,8.0,Boros
Roda4,SUV,1777.5,4,133.2,1430.2,CVT,Hybrid,Liquid-cooled,25.9,562038.0,14261.0,2019,11.94,Hemat
Roda4,SUV,1611.5,4,110.0,1272.0,Manual,Bensin,Liquid-cooled,39.1,261875.0,12039.0,2023,10.86,Boros
Roda2,Matic,126.5,1,11.8,106.7,CVT,Bensin,Liquid-cooled,75.9,199780.0,13869.0,2024,35.0,Boros
Roda4,MPV,1408.3,4,98.6,1151.9,Manual,Diesel,Liquid-cooled,40.0,134595.0,12761.0,2019,13.5,Hemat
Roda4,City Car,1498.3,3,105.0,1100.0,CVT,Bensin,Liquid-cooled,49.1,552748.0,10364.0,2022,13.0,Boros
Roda4,MPV,1571.1,4,107.6,1299.4,Automatic,Bensin,Liquid-cooled,48.9,599884.0,11018.0,2021,9.0,Boros
Roda2,Matic,138.3,1,12.1,113.9,CVT,Bensin,Air-cooled,37.6,247969.0,11826.0,2025,42.71,Hemat
Roda2,Sport,159.6,1,15.1,131.6,Manual,Bensin,Liquid-cooled,25.2,266208.0,13344.0,2023,42.53,Hemat
Roda2,Matic,145.9,1,14.1,114.8,CVT,Bensin,Air-cooled,73.1,53986.0,13327.0,2021,40.98,Boros
Roda4,MPV,1578.8,4,108.3,1371.0,CVT,Diesel,Liquid-cooled,85.8,410752.0,7397.0,2024,11.43,Boros
Roda4,SUV,1685.6,4,120.3,1306.3,DCT,Hybrid,Liquid-cooled,36.3,287652.0,14367.0,2023,11.2,Hemat
Roda4,SUV,1623.4,4,109.8,1294.7,CVT,Hybrid,Liquid-cooled,74.3,575882.0,14197.0,2024,12.5,Hemat
Roda2,Sport,242.8,1,27.1,169.7,Manual,Bensin,Liquid-cooled,30.4,111274.0,11265.0,2018,28.0,Boros
Roda2,Sport,165.6,1,17.2,135.2,Manual,Bensin,Liquid-cooled,35.6,161490.0,11668.0,2016,36.8,Hemat
Roda4,City Car,1460.4,3,96.5,1071.7,Manual,Bensin,Liquid-cooled,66.7,508099.0,13885.0,2023,13.0,Boros
Roda4,MPV,1315.8,4,85.0,1108.6,Automatic,Diesel,Liquid-cooled,35.5,176891.0,8958.0,2025,15.83,Hemat
Roda4,City Car,1357.9,4,94.7,1003.9,Manual,Bensin,Liquid-cooled,22.8,311061.0,13668.0,2022,13.0,Boros
Roda2,Matic,138.3,1,13.3,109.2,CVT,Bensin,Liquid-cooled,74.2,262701.0,11989.0,2025,35.0,Boros
Roda4,SUV,1859.6,4,127.8,1525.4,CVT,Bensin,Liquid-cooled,85.7,385529.0,13008.0,2024,8.12,Boros
Roda4,SUV,1849.9,4,137.3,1461.3,Manual,Diesel,Liquid-cooled,88.8,111557.0,8326.0,2021,9.42,Boros
Roda4,MPV,1742.0,4,125.6,1500.0,CVT,Diesel,Liquid-cooled,90.2,462316.0,7901.0,2015,9.0,Boros
Roda4,City Car,1367.9,4,97.3,1005.0,Automatic,Bensin,Liquid-cooled,28.8,337001.0,10157.0,2015,13.0,Boros
Roda4,City Car,1250.4,4,88.7,904.6,CVT,Bensin,Liquid-cooled,53.5,226150.0,10150.0,2022,14.2,Boros
Roda4,SUV,1976.2,4,150.0,1555.2,Automatic,Hybrid,Liquid-cooled,47.4,581181.0,14364.0,2018,8.0,Boros
Roda2,Bebek,148.2,1,11.4,107.1,Manual,Bensin,Air-cooled,59.2,142932.0,10069.0,2021,42.0,Boros
Roda4,MPV,1415.2,4,91.6,1217.8,Manual,Bensin,Liquid-cooled,96.8,223819.0,13883.0,2022,12.29,Hemat
Roda2,Matic,159.5,1,15.1,125.0,CVT,Bensin,Liquid-cooled,33.3,81577.0,11345.0,2020,35.0,Boros
Roda4,City Car,1027.1,3,65.0,835.2,CVT,Bensin,Liquid-cooled,25.3,436991.0,13487.0,2015,16.71,Hemat
Roda4,MPV,1568.3,4,111.9,1272.3,Automatic,Bensin,Liquid-cooled,38.1,180416.0,10700.0,2025,9.0,Boros
Roda4,MPV,1440.3,4,94.7,1129.2,CVT,Diesel,Liquid-cooled,99.8,143022.0,7365.0,2024,16.06,Hemat
Roda4,SUV,1679.9,4,116.7,1256.0,Manual,Bensin,Liquid-cooled,56.9,218598.0,12587.0,2022,10.11,Boros
Roda4,MPV,1621.7,4,114.1,1362.4,Automatic,Diesel,Liquid-cooled,44.4,561041.0,8152.0,2016,11.68,Boros
Roda2,Sport Besar,383.7,4,34.9,186.2,Manual,Bensin,Liquid-cooled,56.7,177203.0,12748.0,2017,19.23,Boros
Roda4,City Car,1099.7,4,75.8,841.4,Automatic,Bensin,Liquid-cooled,79.4,461977.0,10172.0,2023,14.27,Boros
Roda4,SUV,1912.7,4,130.2,1557.2,Manual,Diesel,Liquid-cooled,44.5,349475.0,13091.0,2017,8.0,Boros
Roda2,Sport,161.8,2,19.0,126.9,Manual,Bensin,Liquid-cooled,36.0,165494.0,11323.0,2025,33.05,Hemat
Roda2,Matic,113.8,1,9.0,95.0,CVT,Bensin,Air-cooled,19.9,297153.0,10086.0,2025,58.0,Hemat
Roda2,Matic,120.7,1,10.4,100.1,CVT,Bensin,Air-cooled,20.4,149710.0,13527.0,2026,47.66,Hemat
Roda4,City Car,1258.0,3,92.6,918.9,Manual,Bensin,Liquid-cooled,81.8,396664.0,10980.0,2021,13.0,Boros
Roda4,City Car,1334.4,3,91.7,1033.3,Manual,Bensin,Liquid-cooled,66.7,284195.0,10413.0,2018,13.0,Boros
Roda4,SUV,1808.6,4,131.0,1444.3,CVT,Bensin,Liquid-cooled,25.8,584727.0,11687.0,2017,8.37,Boros
Roda4,City Car,1348.7,4,94.3,1061.3,Automatic,Bensin,Liquid-cooled,82.9,250467.0,10702.0,2025,13.0,Boros
Roda4,City Car,1291.2,3,87.6,931.6,CVT,Bensin,Liquid-cooled,46.6,186849.0,12278.0,2026,13.28,Boros
Roda2,Sport Besar,394.8,3,35.6,181.7,Manual,Bensin,Liquid-cooled,60.8,241790.0,13526.0,2024,24.9,Hemat
Roda4,MPV,1301.1,4,89.1,1100.0,CVT,Bensin,Liquid-cooled,18.1,365667.0,13411.0,2023,13.91,Hemat
Roda4,MPV,1300.7,4,91.3,1198.0,Automatic,Bensin,Liquid-cooled,98.7,474802.0,10991.0,2020,13.21,Hemat
Roda4,MPV,1724.9,4,124.7,1416.8,CVT,Diesel,Liquid-cooled,24.1,483202.0,11637.0,2019,9.0,Boros
Roda2,Matic,135.8,1,12.9,115.5,CVT,Bensin,Liquid-cooled,76.5,94861.0,10099.0,2019,35.0,Boros
Roda2,Matic,122.2,1,11.0,97.8,CVT,Bensin,Air-cooled,48.1,118748.0,12040.0,2026,41.85,Boros
Roda2,Matic,158.8,1,15.7,124.1,CVT,Bensin,Air-cooled,59.5,67583.0,12952.0,2023,35.0,Boros
Roda4,SUV,1810.1,4,132.1,1441.4,Manual,Diesel,Liquid-cooled,15.0,533039.0,11489.0,2026,9.1,Boros
Roda2,Matic,156.6,1,16.0,125.0,CVT,Bensin,Liquid-cooled,17.6,283328.0,11301.0,2023,35.0,Boros
Roda2,Matic,148.6,1,15.7,118.6,CVT,Bensin,Liquid-cooled,16.4,82234.0,10934.0,2024,35.0,Boros
Roda4,MPV,1461.4,4,88.1,1135.6,CVT,Diesel,Liquid-cooled,68.7,590247.0,11987.0,2017,15.0,Hemat
Roda2,Matic,141.7,1,13.1,117.4,CVT,Bensin,Liquid-cooled,18.7,292650.0,12164.0,2026,35.0,Boros
Roda4,MPV,1326.2,4,95.2,1117.2,Manual,Bensin,Liquid-cooled,54.2,106629.0,11833.0,2017,13.94,Hemat
Roda4,SUV,1551.9,4,102.0,1200.0,Automatic,Bensin,Liquid-cooled,37.9,449540.0,13545.0,2019,11.12,Hemat
Roda4,MPV,1664.5,4,111.4,1302.9,Automatic,Diesel,Liquid-cooled,61.9,401937.0,11343.0,2021,12.2,Hemat
Roda4,MPV,1782.5,4,125.9,1423.6,CVT,Bensin,Liquid-cooled,45.5,357701.0,10516.0,2016,9.0,Boros
Roda4,City Car,1089.9,4,73.9,830.7,Automatic,Bensin,Liquid-cooled,99.7,447798.0,10502.0,2021,16.15,Hemat
Roda2,Matic,118.2,1,10.0,101.0,CVT,Bensin,Air-cooled,62.2,151007.0,12646.0,2019,45.85,Hemat
Roda4,MPV,1794.6,4,130.0,1492.3,Manual,Diesel,Liquid-cooled,74.2,198633.0,10455.0,2020,9.0,Boros
Roda4,City Car,1022.3,3,65.0,800.0,Automatic,Bensin,Liquid-cooled,57.4,133273.0,10515.0,2024,18.86,Hemat
Roda4,MPV,1527.8,4,97.8,1316.9,Manual,Bensin,Liquid-cooled,63.5,368421.0,11624.0,2026,11.11,Boros
Roda2,Matic,114.8,1,9.4,95.0,CVT,Bensin,Air-cooled,47.0,215470.0,10809.0,2020,42.17,Hemat
Roda2,Sport,195.7,1,22.6,138.7,Manual,Bensin,Liquid-cooled,70.7,221441.0,11488.0,2025,28.0,Boros
Roda4,SUV,1603.2,4,116.3,1346.4,DCT,Bensin,Liquid-cooled,24.9,287498.0,11877.0,2025,9.87,Boros
Roda2,Matic,141.3,1,13.7,111.2,CVT,Bensin,Air-cooled,54.3,273472.0,12293.0,2016,39.47,Boros
Roda4,SUV,1926.2,4,134.9,1484.7,Automatic,Bensin,Liquid-cooled,23.8,132739.0,10401.0,2022,8.0,Boros
Roda4,SUV,1583.9,4,117.4,1307.4,Automatic,Bensin,Liquid-cooled,89.6,122505.0,12488.0,2015,8.06,Boros
Roda2,Sport Besar,518.9,3,51.9,230.6,Manual,Bensin,Liquid-cooled,47.3,184189.0,12963.0,2021,16.0,Boros
Roda2,Bebek,144.5,1,12.0,110.0,Manual,Bensin,Air-cooled,31.5,153743.0,12780.0,2024,42.0,Boros
Roda2,Bebek,136.7,1,10.6,101.7,Manual,Bensin,Air-cooled,24.3,115165.0,10361.0,2017,42.0,Boros
Roda2,Bebek,147.5,1,11.9,106.3,Manual,Bensin,Air-cooled,33.4,56549.0,10094.0,2024,42.0,Boros
Roda4,SUV,1696.1,4,124.5,1338.3,Automatic,Diesel,Liquid-cooled,88.9,321837.0,12576.0,2023,11.57,Hemat
Roda2,Matic,115.6,1,9.9,97.7,CVT,Bensin,Liquid-cooled,68.6,203253.0,10673.0,2024,55.19,Hemat
Roda2,Bebek,102.7,1,7.1,90.0,Manual,Bensin,Air-cooled,49.9,258098.0,13867.0,2026,61.86,Hemat
Roda4,MPV,1351.0,4,88.4,1195.6,Automatic,Diesel,Liquid-cooled,52.8,534094.0,9846.0,2015,15.22,Hemat
Roda2,Matic,124.1,1,10.8,106.2,CVT,Bensin,Air-cooled,53.5,291616.0,11449.0,2023,44.92,Hemat
Roda4,SUV,1878.2,4,136.8,1509.2,Automatic,Diesel,Liquid-cooled,35.5,509229.0,10297.0,2015,8.0,Boros
Roda2,Bebek,132.5,1,10.3,104.9,Manual,Bensin,Air-cooled,72.1,56904.0,12258.0,2026,42.0,Boros
